商品名称:锤子（smartisan） 坚果R1 全网通4G全面屏游戏    价格:3199.00   评论数:40+
商品名称:联想（lenovo） A5 全面屏    价格:513.00   评论数:20+
商品名称:小米（MI） 红米Note5 全面屏 全网通4G智能    价格:1456.00   评论数:5
商品名称:努比亚（nubia） 努比亚M2青春版     价格:758.00   评论数:40+
商品名称:创星 S1C 移动电信版 三防老人    价格:159.00   评论数:30+
商品名称:天语（K-Touch）T91 移动联通2G翻盖老人    价格:199.00   评论数:200+
商品名称:纽曼（Newman） 纽曼F189 移动/联通  翻盖老人    价格:168.00   评论数:50+
商品名称:魅族（MEIZU） 魅蓝 E3    价格:1699.00   评论数:70+
商品名称:OPPO A1 【64G版下单减100】全面屏    价格:999.00   评论数:900+
商品名称:小米（MI） 小米8SE     价格:2299.00   评论数:0
商品名称:小米（MI） 红米S2     价格:798.00   评论数:10+
商品名称:小米（MI） 荣耀畅玩7A 全面屏    价格:699.00   评论数:2
商品名称:华为（HUAWEI） 华为畅享7plus    价格:1046.00   评论数:400+
商品名称:360 N6 Lite     价格:918.00   评论数:1
商品名称:尼凯恩（neken） 尼凯恩（Neken）/ EN8C 天翼电信版CDMA 老年人    价格:149.00   评论数:500+
商品名称:Apple 苹果  iPhone 8 Plus全网通4G智能    价格:5888.00   评论数:60+
商品名称:APPLE苹果 Apple 苹果7 iPhone 7(A1660) 移动联通电信全网通4G智能    价格:3999.00   评论数:30+
商品名称:Apple 苹果 iPhone8 Plus 全网通4G智能     价格:7299.00   评论数:20+
商品名称:华为（HUAWEI） 荣耀 8X     价格:1999.00   评论数:2
商品名称:魅族（MEIZU） 魅蓝S6    价格:933.00   评论数:10+
商品名称:华为（HUAWEI） 畅享8全网通版 移动联通电信4G    价格:1299.00   评论数:0
商品名称:纽曼 F8三防翻盖老人    价格:149.00   评论数:300+
商品名称:金立（Gionee） F106 移动联通电信4G智能    价格:589.00   评论数:400+
商品名称:三星（SAMSUNG） Samsung/三星 GT-E1200R老人    价格:198.00   评论数:100+
商品名称:小米（MI） 红米6A     价格:699.00   评论数:0
商品名称:Apple 苹果新品 iPhone XS 港版/美版 移动联通电信4G 苹果智能    价格:10980.00   评论数:0
商品名称:360 N6 全网通4G智能    价格:1168.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀8青春版 全网通4G智能    价格:1069.00   评论数:6
商品名称:Podor 三星老人机 C3520 S5520学生大按键翻盖    价格:388.00   评论数:300+
商品名称:海尔（haier） M358 移动版 双卡双待 老人    价格:188.00   评论数:0
商品名称:酷派（Coolpad） 锋尚N2m MTS-T0 移动4G 智能老人    价格:359.00   评论数:10+
商品名称:小米（MI） 小米8    价格:2999.00   评论数:700+
商品名称:朗界（RugGear） RG100 三防    价格:799.00   评论数:1100+
商品名称:老年机老人机 超长待机 后置摄像头 耐摔三防    价格:69.00   评论数:20+
商品名称:酷派（Coolpad） 8712 高配版 移动4G 老人    价格:249.00   评论数:20+
商品名称:中兴（ZTE） 中兴 A520（BA520） 移动4G 双卡双待 智能老人    价格:338.00   评论数:100+
商品名称:魅族（MEIZU） 16x    价格:9999.00   评论数:0
商品名称:华为（HUAWEI） Mate RS 保时捷设计    价格:12999.00   评论数:10+
商品名称:中兴（ZTE） 中兴(ZTE) S36 双卡双待 移动4G    价格:259.00   评论数:400+
商品名称:诺基亚（NOKIA） 全新诺基亚6 第二代     价格:1158.00   评论数:1500+
商品名称:华为（HUAWEI） 荣耀畅玩7x 全面屏    价格:1099.00   评论数:1000+
商品名称:天语（K-TOUCH） T2  老人    价格:89.00   评论数:50+
商品名称:魅族（MEIZU） 魅族M15     价格:1289.00   评论数:5
商品名称:金立（Gionee） 金立S10 6G+64G 移动联通电信4G    价格:1399.00   评论数:100+
商品名称:华为（HUAWEI） 畅享7s 全面屏    价格:1199.00   评论数:10+
商品名称:飞利浦（PHILIPS） X598 移动联通电信全网通4G    价格:749.00   评论数:3
商品名称:迪美（DIM） V8 5.5英寸16G存储 全网通4G 智能    价格:378.00   评论数:500+
商品名称:纽曼（Newman） F6移动联通双卡双待双屏商务翻盖老人    价格:168.00   评论数:10+
商品名称:纽曼（Newman） F189 翻盖    价格:148.00   评论数:4
商品名称:魅族（MEIZU） 魅蓝6T 魅蓝6tt 移动联通电信4G全网通 智能    价格:999.00   评论数:30+
商品名称:创星 （ATMAN) V3 儿童    价格:98.00   评论数:900+
商品名称:Apple iPhone X 8 苹果x A11处理器苹果    价格:3988.00   评论数:1700+
商品名称:360 N4S 全网通4G智能    价格:788.00   评论数:80+
商品名称:华为（HUAWEI） 华为 nova2     价格:1299.00   评论数:100+
商品名称:纽曼（Newman） S6     价格:299.00   评论数:900+
商品名称:捷语（GoFly） A8迷你 移动 电霸 老人    价格:88.00   评论数:30+
商品名称:华为（HUAWEI） 荣耀7A 畅玩7A     价格:799.00   评论数:10+
商品名称:联想（Lenovo） K320t      价格:420.00   评论数:6
商品名称:创星 （ATMAN）3310 老人    价格:138.00   评论数:7
商品名称:天语（K-Touch） T91双屏翻盖老人    价格:188.00   评论数:100+
商品名称:三星（SAMSUNG） Galaxy Note8（SM-N9500）全网通    价格:5888.00   评论数:60+
商品名称:三星（SAMSUNG） 【现货发售】note 8 双摄镜头 全面曲屏 智能4G    价格:4329.00   评论数:100+
商品名称:Apple iPhone 8 (A1863) 全网通4G    价格:5088.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀7C 畅玩7C全面屏    价格:1299.00   评论数:90+
商品名称:360 N7 Lite     价格:1548.00   评论数:0
商品名称:ATMAN X20 刘海屏智能    价格:699.00   评论数:1
商品名称:小米（MI） 红米 6A 全面屏 智能 老人 老年     价格:535.00   评论数:10+
商品名称:小米（MI） 红米note5 全网通 移动联通电信4G    价格:999.00   评论数:300+
商品名称:小米（MI） 小米note3     价格:1788.00   评论数:1700+
商品名称:AKESR 三星（SAMSUNG） 移动联通三星 GT-E1200R直板按键学生老人机备用    价格:198.00   评论数:600+
商品名称:中兴（ZTE） 中兴小鲜5 V0840 全网通4G智能老人    价格:778.00   评论数:80+
商品名称:BIHEE 百合C3310 电信老人机直板  学生    价格:138.00   评论数:100+
商品名称:小米（MI） 红米6 全面屏    价格:859.00   评论数:40+
商品名称:荣耀 华为 畅玩 7X     价格:1099.00   评论数:30+
商品名称:魅族（MEIZU） 魅蓝S6     价格:1099.00   评论数:200+
商品名称:华为（HUAWEI） 华为 Mate 9 移动联通电信 全网通4G 智能    价格:1788.00   评论数:50+
商品名称:三星（SAMSUNG） Galaxy Folder2 （G1650）全网通4G 翻盖    价格:1248.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀V10     价格:2299.00   评论数:700+
商品名称:华为（HUAWEI） 华为p20pro     价格:5788.00   评论数:0
商品名称:三星 (SAMSUNG)W2018翻盖    价格:12399.00   评论数:7
商品名称:小米（MI） 小米6 移动联通电信4G    价格:2299.00   评论数:50+
商品名称:CONQUEST 征服S8 户外三防智能对讲    价格:3698.00   评论数:80+
商品名称:三星 GT-E1200R老人机    价格:178.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀V10    价格:2799.00   评论数:800+
商品名称:【官方正品】华为（HUAWEI） nova 3i全面屏高清四摄游戏    价格:2099.00   评论数:0
商品名称:华为（HUAWEI） 华为 P9 plus 全网通4G智能    价格:2058.00   评论数:100+
商品名称:酷派（Coolpad） 8712 高配版 移动4G 老人    价格:249.00   评论数:20+
商品名称:中兴（ZTE） 中兴 A520（BA520） 移动4G 双卡双待 智能老人    价格:338.00   评论数:100+
商品名称:魅族（MEIZU） 16x    价格:9999.00   评论数:0
商品名称:华为（HUAWEI） 华为Mate10 Pro     价格:3058.00   评论数:30+
商品名称:小米（MI） 红米Note5     价格:1316.00   评论数:100+
商品名称:OPPO A3    价格:1999.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀畅玩7X 全面屏 全网通4G 移动联通电信版 智能老人    价格:1399.00   评论数:100+
商品名称:迪美（DIM） 8s 5.5英寸 2G+16G内存 智能    价格:399.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀7C 畅玩7C 移动联通电信4G 全面屏    价格:899.00   评论数:100+
商品名称:诺基亚（NOKIA） 诺基亚8110 香蕉    价格:639.00   评论数:2
商品名称:飞利浦（PHILIPS） E186A 移动 学生老人    价格:151.00   评论数:20+
商品名称:纽曼（Newman） A520 移动/联通/电信 迷你儿童    价格:119.00   评论数:50+
商品名称:SUGAR 糖果S11全面屏    价格:1999.00   评论数:80+
商品名称:华为（HUAWEI） 荣耀畅玩7x 全面屏    价格:1099.00   评论数:1000+
商品名称:天语（K-TOUCH） T2  老人    价格:89.00   评论数:50+
商品名称:魅族（MEIZU） 魅族M15     价格:1289.00   评论数:5
商品名称:金立（Gionee） 金立S10 6G+64G 移动联通电信4G    价格:1399.00   评论数:100+
商品名称:华为（HUAWEI） 畅享7s 全面屏    价格:1199.00   评论数:10+
商品名称:飞利浦（PHILIPS） X598 移动联通电信全网通4G    价格:749.00   评论数:3
商品名称:迪美（DIM） V8 5.5英寸16G存储 全网通4G 智能    价格:378.00   评论数:500+
商品名称:纽曼（Newman） F6移动联通双卡双待双屏商务翻盖老人    价格:168.00   评论数:10+
商品名称:纽曼（Newman） F189 翻盖    价格:148.00   评论数:4
商品名称:魅族（MEIZU） 魅蓝6T 魅蓝6tt 移动联通电信4G全网通 智能    价格:999.00   评论数:30+
商品名称:创星 （ATMAN) V3 儿童    价格:98.00   评论数:900+
商品名称:Apple iPhone X 8 苹果x A11处理器苹果    价格:3988.00   评论数:1700+
商品名称:Apple 苹果6s plus iPhone 6s Plus 4G    价格:3899.00   评论数:200+
商品名称:OPPO R17新品    价格:3199.00   评论数:4
商品名称:魅族（MEIZU） 魅族15 全面屏游戏    价格:1699.00   评论数:40+
商品名称:美图（meitu） 【白条6期免息】美图T9（MP1718）自拍美颜    价格:4498.00   评论数:6
商品名称:荣耀 华为  7 畅玩7     价格:599.00   评论数:10+
商品名称:苹果（Apple） Apple 苹果 iPhone7 Plus苹果7p iphone7plus     价格:5688.00   评论数:3100+
商品名称:MOQI 摩奇i7 十核4G 游戏    价格:1599.00   评论数:300+
商品名称:华为（HUAWEI） 现货速发 华为P20 PRO    价格:4988.00   评论数:100+
商品名称:Apple 苹果 全新未激活 iPhone X/iPhone8/ 8Plus 港版/美版 智能    价格:6449.00   评论数:60+
商品名称:华为（HUAWEI） 华为 畅享8     价格:999.00   评论数:90+
商品名称:三星（SAMSUNG） GALAXY Note 9 2018新款4G版双摄像头光学    价格:5888.00   评论数:60+
商品名称:BIHEE 百合 C25 电信版学生迷你儿童    价格:169.00   评论数:100+
商品名称:中兴（ZTE） 守护宝（上海中兴）N1 直板按键 超长待机 2G移动联通 老人    价格:129.00   评论数:0
商品名称:魅族（MEIZU） 魅蓝6T 魅族5.7英寸指纹解锁 高颜值全网通4G智能学生游戏商务办公大屏    价格:858.00   评论数:40+
商品名称:Apple 苹果 iPhone X/iPhone8/8 Plus 港版/美版 苹果智能    价格:6699.00   评论数:200+
商品名称:华为（HUAWEI） 华为nova3 移动联通电信4G    价格:2999.00   评论数:1
商品名称:创星 （ATMAN）X20电信移动联通全网通4G版全面屏智能    价格:698.00   评论数:0
商品名称:AKESR 诺基亚（NOKIA） 1506电信版天翼CDMA直板    价格:299.00   评论数:0
商品名称:飞利浦 E186A  老人    价格:158.00   评论数:0
商品名称:华为（HUAWEI） 荣耀9青春版 魅海蓝 全网通4G (3G RAM+32G ROM)    价格:1099.00   评论数:60+
商品名称:华为（HUAWEI） 荣耀Play 全网通版移动联通4G全面屏游戏    价格:2399.00   评论数:7
商品名称:小米（MI） 小米8SE 全面屏    价格:2599.00   评论数:0
商品名称:欧博信（OBXIN） OX PLUS    价格:449.00   评论数:80+
商品名称:飞利浦（PHILIPS） 飞利浦  E135X  移动/联通  翻盖老人    价格:299.00   评论数:30+
商品名称:酷派（Coolpad） 酷玩7 全面屏 双卡双待 高清双摄 4G+64G 全网通4G    价格:868.00   评论数:20+
商品名称:华为（HUAWEI）荣耀9青春版 全面屏智能    价格:1599.00   评论数:300+
商品名称:Podor 三星 SCH-E339直板电信学生大声大字单卡老人    价格:199.00   评论数:0
商品名称:天语（K-TOUCH） X71大字体超长待机老年机移动2g 双卡双待备用机老人    价格:98.00   评论数:70+
商品名称:努比亚（nubia） N2 全网通 4G智能     价格:999.00   评论数:0
商品名称:CONQUEST 征服S11 户外三防智能    价格:3698.00   评论数:80+
商品名称:SUGAR糖果    价格:999.00   评论数:300+
商品名称:Apple iPhone X移动联通电信4G    价格:7656.00   评论数:300+
商品名称:小米（MI） 小米8SE 全面屏智能    价格:1799.00   评论数:10+
商品名称:华为（HUAWEI） 畅享7 Plus 全网通4G    价格:1069.00   评论数:50+
商品名称:魅族（MEIZU） 魅蓝Note6     价格:809.00   评论数:300+
商品名称:小米（MI） 红米6     价格:799.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀9青春版 全网通 高配版 移动联通电信4G全面屏    价格:1599.00   评论数:3
商品名称:创星 X5 全网通4G 真三防智能    价格:799.00   评论数:30+
商品名称:小米（MI） 红米note4X 全网通公开版 老人    价格:1199.00   评论数:0
商品名称:华为（HUAWEI） 华为nova2 Plus 双卡4G    价格:1579.00   评论数:1
商品名称:小米（MI） 红米note5    价格:1268.00   评论数:80+
商品名称:华为（HUAWEI） 畅享8plus 高清四摄大电池移动联通电信4G    价格:1548.00   评论数:0
商品名称:华为（HUAWEI） 荣耀7x    价格:1599.00   评论数:2
商品名称:华为（HUAWEI） P20 Pro     价格:4988.00   评论数:1
商品名称:魅族（MEIZU） 魅蓝X全网通4G智能    价格:748.00   评论数:40+
商品名称:创星 (ATMAN) R11 学生儿童迷你袖珍按键小卡片    价格:198.00   评论数:700+
商品名称:天语 （K-Touch） 老人    价格:158.00   评论数:700+
商品名称:小米（MI） 红米5A 学生智能    价格:578.00   评论数:1700+
商品名称:苹果（Apple） 苹果iPhone8 Plus 港版/美版 移动联通电信4G 全新正品 苹果    价格:6599.00   评论数:30+
商品名称:华为（HUAWEI） nova 3e全网通4G 智能    价格:1769.00   评论数:300+
商品名称:华为（HUAWEI） nova3     价格:2999.00   评论数:30+
商品名称:SAGA 传奇A808 移动联通学生    价格:169.00   评论数:100+
商品名称:华为（HUAWEI） P20 AI智慧全面屏     价格:3388.00   评论数:7
商品名称:【现货送礼】华为（HUAWEI） 华为麦芒7     价格:2399.00   评论数:0
商品名称:小米（MI） 小米Max3全面屏    价格:1699.00   评论数:200+
商品名称:荣耀 当季新品 9i  移动联通电信4G全面屏    价格:1399.00   评论数:70+
商品名称:华为（HUAWEI） 荣耀6A 畅玩6A    价格:768.00   评论数:40+
商品名称:中兴（ZTE） A602(BA602) 全网通4G移动联通电信4G 安卓智能    价格:528.00   评论数:0
商品名称:飞利浦（PHILIPS） E151Y   电信直板老人    价格:198.00   评论数:0
商品名称:艾尼卡（Anica） 卡片    价格:299.00   评论数:30+
商品名称:守护宝 上海中兴 ZTE tech L518 移动/联通 翻盖老人    价格:228.00   评论数:20+
商品名称:创星 S1 电霸 三防    价格:108.00   评论数:60+
商品名称:vivo Y97 水滴屏全面屏 双摄美颜拍照    价格:1998.00   评论数:50+
商品名称:APPLE 全球购 iphone8|8 plus （海外版激活）苹果    价格:6268.00   评论数:100+
商品名称:邦华（BOWAY）老年机N18直板按键    价格:159.00   评论数:100+
商品名称:美图（meitu） T9 自拍美颜    价格:3199.00   评论数:60+
商品名称:Apple 苹果 iPhone 6s Plus 全网通4G    价格:3058.00   评论数:2800+
商品名称:硕尼姆（Sonim） 硕尼姆(sonim)XP7s 美国三防智能    价格:6899.00   评论数:60+
商品名称:小米（MI） 红米5 Plus     价格:859.00   评论数:2
商品名称:魅族（MEIZU） 魅蓝S6     价格:928.00   评论数:200+
商品名称:小米（MI） 小米6X 全网通 移动联通电信4G    价格:1368.00   评论数:100+
商品名称:vivo Y97 水滴屏全面屏 双摄拍照    价格:1998.00   评论数:40+
商品名称:华为（HUAWEI） nova 3i 4GB+128GB/6GB+6GB全网通版全面屏4G    价格:1999.00   评论数:5
商品名称:魅族（MEIZU） 魅蓝6  移动联通电信4G    价格:749.00   评论数:40+
商品名称:魅族（MEIZU） 魅族 魅蓝 6T     价格:739.00   评论数:10+
商品名称:华为（HUAWEI） 畅享8e 青春版全面屏 全网通版 移动联通电信4G 智能老人机    价格:799.00   评论数:20+
商品名称:华为（HUAWEI） 华为P20    价格:3388.00   评论数:10+
商品名称:中兴（ZTE） Q5-T S6 移动4G 移动联通双4G 双卡双待    价格:399.00   评论数:40+
商品名称:乐丰（lephone） T10A 智能    价格:338.00   评论数:0
商品名称:小米（MI） 红米Note5A 红米6Pro 全网通版 移动联通电信4G    价格:868.00   评论数:20+
商品名称:华为（HUAWEI） 荣耀7x 畅玩7X 4G全面屏    价格:1799.00   评论数:90+
商品名称:三星（SAMSUNG） 全新机皇Note8/Note9 新款 双摄全屏智能4G    价格:7788.00   评论数:300+
商品名称:三星（SAMSUNG） 三星 Galaxy C8（SM-C7100）    价格:1499.00   评论数:1100+
商品名称:努比亚（nubia） 努比亚V18 全面屏 智能    价格:1099.00   评论数:100+
商品名称:华为（HUAWEI） P20 正品旗舰全面屏    价格:3888.00   评论数:20+
商品名称:康佳（KONKA） U11翻盖大屏超长待机语音王老年人    价格:168.00   评论数:10+
商品名称:华为（HUAWEI） 华为 nova 3i 全面屏 游戏    价格:2199.00   评论数:0
商品名称:华为（HUAWEI） 荣耀 畅玩6 全网通4G 移动联通电信版 老人机    价格:588.00   评论数:100+
商品名称:华为（HUAWEI） nova3i 移动联通电信全网通4G 智能    价格:1999.00   评论数:20+
商品名称:SONY 【全国联保】索尼 Xperia XZ2 Compact H8324移动联通双4G    价格:3177.00   评论数:20+
商品名称:小米（MI） 小米MIX2S 全面屏游戏    价格:2999.00   评论数:20+
商品名称:创星 （ATMAN)V6 儿童学生迷你袖珍按键轻奢小卡片    价格:98.00   评论数:1200+
商品名称:BIHEE 百合 A7+ 全网通智能老人    价格:349.00   评论数:100+
商品名称:大显（DaXian） dx368老人机大字体大按键大音量双卡双待大卡移动联通2G    价格:176.00   评论数:1
商品名称:华为（HUAWEI） Mate RS 保时捷设计 全面屏徕卡双摄游戏    价格:13999.00   评论数:0
商品名称:华为（HUAWEI） 【白条3期免息】 华为 Mate10 全网通4G 智能    价格:2998.00   评论数:30+
商品名称:魅族（MEIZU） 魅族M15      价格:1299.00   评论数:100+
商品名称:锐族 RZ-A8电信双屏翻盖老人    价格:199.00   评论数:10+
商品名称:华为（HUAWEI） 华为畅享8plus 全面屏    价格:1499.00   评论数:100+
商品名称:小米（MI） 小米max3     价格:1699.00   评论数:40+
商品名称:华为（HUAWEI） 【白条6期免息】nova 3  全网通4G智能    价格:2999.00   评论数:60+
商品名称:三星（SAMSUNG）Galaxy J3 （J3300）    价格:1028.00   评论数:80+
商品名称:华为（HUAWEI） 荣耀9青春版 全面屏    价格:1399.00   评论数:1500+
商品名称:华为 （HUAWEI） 荣耀8X     价格:1999.00   评论数:1
商品名称:纽曼（Newman） F9C 电信版 双屏翻盖老人    价格:228.00   评论数:20+
商品名称:守护宝 上海中兴 ZTE tech  CV19 电信2G 老人    价格:199.00   评论数:10+
商品名称:小米（MI） 小米8 全面屏游戏智能    价格:3299.00   评论数:70+
商品名称:小米（MI） 红米5plus     价格:1016.00   评论数:1000+
商品名称:酷派（Coolpad） cool2 全面屏双摄    价格:899.00   评论数:100+
商品名称:SAMSUNG 三星 Galaxy C8（SM-C7100）    价格:1388.00   评论数:1000+
商品名称:纽曼（Newman）V98老人机三网通电信移动联通2G三防直板男女老年    价格:299.00   评论数:2
商品名称:中兴（ZTE） 守护宝 上海中兴 K188 联通移动4G 老人    价格:266.00   评论数:1
商品名称:华为（HUAWEI）畅享8e青春 移动4G+ 全面屏智能    价格:688.00   评论数:9
商品名称:小米（MI） 红米Note5 全面屏    价格:1229.00   评论数:70+
商品名称:魅族（MEIZU） 魅族15  全面屏 双卡双待 全网通4G智能    价格:1888.00   评论数:20+
商品名称:小米（MI） 红米5 Plus     价格:998.00   评论数:100+
商品名称:酷派（Coolpad） 7105 联通4G版入门级智能    价格:199.00   评论数:9
商品名称:小米（MI） 小米6A 红米6A 全网通5.0 双卡双待双4G    价格:589.00   评论数:10+
商品名称:华为（HUAWEI） 荣耀7A     价格:699.00   评论数:60+
商品名称:荣耀 V10    价格:1869.00   评论数:5
商品名称:华为（HUAWEI） nova3e 全面屏    价格:2199.00   评论数:0
商品名称:索尼（SONY） Xperia XZ2 18:9  HDR显示屏 骁龙845 移动联通双4G     价格:3999.00   评论数:600+
商品名称:华为（HUAWEI） 荣耀 畅玩5A 全网通移动联通电信4G 双卡双待 5.5英寸高清大屏 智能    价格:558.00   评论数:20+
商品名称:华为（HUAWEI） nova3e 4G智能    价格:1799.00   评论数:40+
商品名称:天语（K-TOUCH) N1 移动/联通2G 双卡双待 直板按键老年老人    价格:98.00   评论数:900+
商品名称:飞利浦 ✅qE160 移动联通2G老人手机 双卡双待 学生备用功能机 大按键大字体大音量 磨砂黑    价格:138.00   评论数:10+
商品名称:美图（meitu） V6（MP1605）    价格:4999.00   评论数:5
商品名称:三星（SAMSUNG） Galaxy On5（G5500）移动联通4G    价格:719.00   评论数:200+
商品名称:SUGAR 糖果    价格:1888.00   评论数:10+
商品名称:360 N7 Pro     价格:2099.00   评论数:0
商品名称:苹果（Apple） iPhone8 港版/美版 移动联通电信4G 全新正品未激活 苹果智能    价格:5199.00   评论数:20+
商品名称:华为（HUAWEI） 华为畅享8 全面屏三卡槽 全网通移动联通电信4G    价格:999.00   评论数:0
商品名称:天语（K-Touch） E2 电信2G 直板按键 老人    价格:149.00   评论数:100+
商品名称:金立（Gionee） F106 移动联通电信4G智能    价格:589.00   评论数:400+
商品名称:华为（HUAWEI） 荣耀 Note10 全网通智能    价格:3199.00   评论数:8
商品名称:NEWMIND F15移动 翻盖跑车    价格:129.00   评论数:400+
商品名称:小米（MI） 红米6A AI美颜 3GB+32GB  全网通4G    价格:569.00   评论数:0
商品名称:克里特（kreta） 全网通4G 轻奢智能商务    价格:8999.00   评论数:100+
商品名称:小米（MI） 红米6A     价格:549.00   评论数:20+
商品名称:飞利浦（PHILIPS） E133X  电信CDMA 老人    价格:238.00   评论数:4
商品名称:小米（MI） 小米mix2 全面屏 智能    价格:2279.00   评论数:900+
商品名称:华为（HUAWEI） 华为 Mate10 Pro 官方旗舰店正品mate10Pro     价格:3598.00   评论数:200+
商品名称:誉品（YEPEN） N2+ 移动/联通 电信 学生儿童迷你卡片小    价格:269.00   评论数:100+
商品名称:飞利浦（PHILIPS） E186A 移动联通2G 老人    价格:199.00   评论数:1
商品名称:华为（HUAWEI） 畅享7S     价格:1145.00   评论数:70+
商品名称:SOYES 索野 7S+ 移动联通 双卡双待 迷你智能 学生儿童卡片小    价格:388.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀Play 全网通版 4G 移动联通电信4G全面屏游戏    价格:1999.00   评论数:3
商品名称:魅族（MEIZU） 魅族 （MEIZU）M15 全面屏    价格:1359.00   评论数:10+
商品名称:华为（HUAWEI） 华为nova3e 全面屏 智能    价格:1749.00   评论数:500+
商品名称:小米（MI） 红米6      价格:719.00   评论数:20+
商品名称:华为（HUAWEI） 荣耀v10     价格:1939.00   评论数:10+
商品名称:尼凯恩（neken） 尼凯恩（Neken）/ EN6 移动/联通 双卡双待 翻盖老人    价格:149.00   评论数:500+
商品名称:NEWMIND 电信2G 直板跑车    价格:198.00   评论数:20+
商品名称:小米（MI） 黑鲨游戏    价格:3500.00   评论数:50+
商品名称:vetas V9尊贵版 全网通4G 高端    价格:10999.00   评论数:70+
商品名称:华为（HUAWEI） Mate9 电信移动联通全网通4G智能    价格:2248.00   评论数:50+
商品名称:华为（HUAWEI） P20 AI智慧全面屏  全网通4G智能    价格:3388.00   评论数:20+
商品名称:美图（meitu） 美图 M8     价格:1389.00   评论数:400+
商品名称:木糖醇（MuTuCu） 8X 全面屏 2+16G存储 移动联通电信4G智能    价格:439.00   评论数:40+
商品名称:华为（HUAWEI） 畅享8 全面屏    价格:1299.00   评论数:10+
商品名称:亚奥星 6800电霸 移动联通2G 三防老人    价格:118.00   评论数:100+
商品名称:小米（MI） 小米8SE 全网通4G智能    价格:1899.00   评论数:50+
商品名称:Apple 苹果 iPhoneX 全面屏    价格:8645.00   评论数:3800+
商品名称:华为（HUAWEI） Mate9 智能双摄 全网通4G双卡双待    价格:2258.00   评论数:500+
商品名称:Apple 苹果6s plus iPhone 6s Plus 4G    价格:3899.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀畅玩7 全网通公开版4G 移动联通电信4G 老人    价格:599.00   评论数:30+
商品名称:华为（HUAWEI） 荣耀畅玩7C 全网通    价格:1088.00   评论数:200+
商品名称:360     价格:1488.00   评论数:200+
商品名称:魅族（MEIZU） 魅族PRO7 移动联通电信4G全网通 智能    价格:1399.00   评论数:500+
商品名称:魅族（MEIZU） 魅蓝Note6     价格:809.00   评论数:300+
商品名称:华为（HUAWEI） P20 Pro 全面屏徕卡三摄     价格:4488.00   评论数:4
商品名称:纽曼 （Newman）V5双卡双待 直板按键老人    价格:99.00   评论数:20+
商品名称:纽曼（Newman） F6移动联通2G翻盖老人    价格:158.00   评论数:100+
商品名称:天语（K-TOUCH） T91 双屏翻盖老人    价格:199.00   评论数:2
商品名称:华为（HUAWEI） mate10pro（BLA-TL00）全网通4G    价格:3149.00   评论数:2
商品名称:华为（HUAWEI） 荣耀10 GT游戏加速 AIS手持夜景 AI摄影    价格:3199.00   评论数:0
商品名称:GRAVER 奥缇斯（autrise） 移动迷你路虎三防老人    价格:349.00   评论数:100+
商品名称:飞利浦 E151Y 电信直板老人    价格:198.00   评论数:10+
商品名称:努比亚（nubia） Z17S 全面屏 移动联通电信4G    价格:2248.00   评论数:10+
商品名称:小米（MI） 小米5s Plus 大屏双摄    价格:1899.00   评论数:9
商品名称:华为（HUAWEI）  荣耀 畅玩7X 全网通4G全面屏    价格:975.00   评论数:2
商品名称:夏新（Amoi） 夏新    价格:399.00   评论数:100+
商品名称:波导（BiRD） A550 直板按键 老人    价格:123.00   评论数:70+
商品名称:纽曼（Newman） L660S 移动/联通2G 翻盖    价格:148.00   评论数:3
商品名称:华为（HUAWEI） 华为畅享7S 4G    价格:1199.00   评论数:7
商品名称:誉品（YEPEN） Y580 移动2G 军工路虎 户外备用 三防    价格:138.00   评论数:60+
商品名称:纽曼（Newman） V98全网通版电霸三防老人    价格:299.00   评论数:0
商品名称:华为（HUAWEI） 畅享7Plus 全网通4G 移动联通电信版 智能老人机    价格:1299.00   评论数:100+
商品名称:小米（MI） MIX2  全面屏游戏    价格:2348.00   评论数:3
商品名称:华为（HUAWEI） 荣耀8X Max 全网通4G智能    价格:1799.00   评论数:0
商品名称:飞利浦（PHILIPS） E133X 电信2G老人    价格:298.00   评论数:10+
商品名称:小米Note2 曲面屏指纹识别    价格:2099.00   评论数:2.9万+
商品名称:三星（SAMSUNG） Galaxy Note8（SM-N9500）全网通    价格:5888.00   评论数:60+
商品名称:魅族（MEIZU） 魅族M15     价格:1289.00   评论数:5
商品名称:华为（HUAWEI） 荣耀 V9 play     价格:888.00   评论数:40+
商品名称:诺基亚（NOKIA） 诺基亚105新款  移动联通2G老人机老年    价格:149.00   评论数:200+
商品名称:爱户外（ioutdoor） F2 移动/联通 防水翻盖三防老人    价格:399.00   评论数:20+
商品名称:飞利浦（PHILIPS） E212A 移动版 翻盖双屏 双卡双待 老人    价格:319.00   评论数:4
商品名称:索爱 T618 移动/联通  直板老人    价格:168.00   评论数:500+
商品名称:华为（HUAWEI） 华为Nova3 拍照    价格:2799.00   评论数:30+
